,Date(UTC),price,Supply,MarketCap,Price,supply growth,daily trans.,No. of ERC20 Token Transfers,uniq. address,avg blk size,avg blk time,avg gas price,avg gas limit,daily gas used,daily blk reward,blk count reward,uncle count reward,net hashrte,net diff.,net trans. fee,net util.
1608,12/24/2019,128.02,109021214.09375,13956.895828281875,128.02,109021214.09375,602814,395148,83356535,24708,16.9,11744086945,9963459,41585107947,10485.625,5074,198,154675.0497,2534.887,373031636508213772595,0.8243
1609,12/25/2019,125.1,109031543.21875,13639.846056665625,125.10,109031543.21875,565093,368050,83497758,24056,17.04,11924668484,9964491,40297166654,10329.125,4988,206,150677.2825,2506.453,357581626049902916615,0.813
1610,12/26/2019,125.73,109041903.84375,13709.838570274687,125.73,109041903.84375,586645,371615,83626100,24563,17.07,11931708420,9976143,40489354699,10360.625,4995,214,150043.9567,2488.731,365641618102115657553,0.8137
1611,12/27/2019,126.5,109052329.84375,13795.119725234375,126.50,109052329.84375,580029,387324,83710587,24641,16.98,12102235247,9969250,40649915593,10426.0,5024,220,151261.3112,2492.177,355385285766942402686,0.8133
1612,12/28/2019,128.21,109062823.71875,13982.944628980935,128.21,109062823.71875,516438,316871,83788872,21575,16.82,11826353778,9935992,36369155681,10493.875,5071,206,154481.3106,2529.313,305483178425585264841,0.7259
1613,12/29/2019,134.55,109073225.28125,14675.802461592188,134.55,109073225.28125,480131,291725,83908017,21031,17.0,11250754288,9918076,36858911247,10401.5625,5035,193,154880.2767,2559.613,293629712438213786147,0.7397
1614,12/30/2019,131.41,109083649.34375,14334.682360262188,131.41,109083649.34375,584426,372473,83978542,24593,16.96,11988751334,9960426,38518330510,10424.0625,5015,229,154669.2561,2548.326,352921464570457351700,0.7729
1615,12/31/2019,128.91,109094019.21875,14063.310017489062,128.91,109094019.21875,554215,354158,84043147,24239,17.08,14031976089,9965661,38627032555,10369.875,4987,234,152624.5334,2525.715,373948833651965798018,0.7794
1616,01/01/2020,130.6,109104323.84375,14249.02469399375,130.60,109104323.84375,466526,313994,84127955,20546,17.16,11664054350,9950157,37203395960,10304.625,4980,206,147405.0591,2455.804,300158297507459636968,0.7519
1617,01/02/2020,127.18,109116179.53125,13877.395712784375,127.18,109116179.53125,505639,323634,84187457,20138,14.96,10566318855,9882420,37302668848,11855.6875,5679,291,153540.7797,2222.098,289905747615826559958,0.6661
1618,01/03/2020,134.25,109129833.21875,14650.680109617188,134.25,109129833.21875,581641,389155,84264751,19394,13.04,11494907509,9890691,41968777422,13653.6875,6522,359,157936.461,1983.1,341810244038623381003,0.6546
1619,01/04/2020,134.33,109143557.71875,14661.254108359684,134.33,109143557.71875,559074,385273,84336889,19029,12.96,9665112896,9836172,38380154394,13724.5,6570,340,166126.2541,2077.179,275788677733425203843,0.5964
1620,01/05/2020,135.44,109157083.71875,14784.2354188675,135.44,109157083.71875,524664,363602,84402226,18408,13.15,9764148415,9850572,37927743195,13526.0,6488,320,160833.3584,2041.128,267585827469056107989,0.5976
1621,01/06/2020,144.28,109170879.84375,15751.17454385625,144.28,109170879.84375,626525,395584,84471751,20292,12.89,10997805904,9882517,43408214358,13796.125,6586,366,163488.3609,2031.846,365130435090800503950,0.6684
1622,01/07/2020,143.18,109184496.46875,15633.036204395625,143.18,109184496.46875,646478,416792,84543749,21160,13.02,10476977187,9932658,44513334535,13616.625,6533,322,167175.9771,2107.076,351416569353127172155,0.6897
1623,01/08/2020,140.66,109198104.65625,15359.805400948126,140.66,109198104.65625,653831,493641,84610829,22383,13.03,11402214882,9907055,46692845452,13608.1875,6495,359,163834.6991,2065.264,423904577993973289238,0.7269
1624,01/09/2020,137.9,109211718.46875,15060.295976840625,137.90,109211718.46875,621399,380016,84686656,20203,13.03,10881434074,9927885,41652370700,13613.8125,6530,321,159783.4716,2015.0770000000002,345756340566682465139,0.6453
1625,01/10/2020,144.88,109225395.65625,15824.5753226775,144.88,109225395.65625,605095,402082,84791693,20076,13.0,12318556369,9828918,45198441970,13677.1875,6551,335,165545.2952,2077.129,411438351691261233319,0.7038
1626,01/11/2020,142.69,109239039.59375,15587.318559632187,142.69,109239039.59375,549612,334388,84896251,18343,13.05,11171702430,9778596,40400125291,13643.9375,6528,343,166705.0085,2096.2470000000003,313037140049897215444,0.6326
1627,01/12/2020,146.55,109252691.59375,16010.98195306406,146.55,109252691.59375,523951,299541,84964545,58220,13.11,10928063165,9488819,38189009502,13652.0,6515,364,165169.4178,2074.522,288633167984528744314,0.6192
1628,01/13/2020,143.7,109266319.71875,15701.570143584375,143.70,109266319.71875,565389,542722,85043807,23743,13.02,11068867087,9802048,43952292486,13628.125,6540,322,165180.9953,2079.8070000000002,343617325172867618926,0.6887
1629,01/14/2020,165.86,109279966.09375,18125.175176309374,165.86,109279966.09375,671748,438113,85122839,22776,13.05,15755682033,9858865,47681670353,13646.375,6525,350,164961.529,2073.117,505107590273627636891,0.7432
1630,01/15/2020,166.22,109293533.90625,18166.771205896875,166.22,109293533.90625,698399,428269,85221153,23365,13.08,11175554900,9970190,50763451974,13567.8125,6486,349,167670.505,2119.493,406798121480971650082,0.7875
1631,01/16/2020,164.09,109307148.46875,17936.20999223719,164.09,109307148.46875,693649,440047,85308968,21422,13.0,9897575973,9956723,46942376061,13614.5625,6533,317,165250.7085,2084.33,342678928543599534122,0.7238
1632,01/17/2020,169.74,109320910.96875,18556.131427835626,169.74,109320910.96875,676556,421765,85384236,22155,13.0,10666145544,9941135,47789027570,13762.5,6549,388,167107.4379,2081.315,369722173509350292726,0.7365
1633,01/18/2020,174.0,109334507.15625,19024.2042451875,174.00,109334507.15625,628211,463615,85466425,20423,13.07,10821750721,9901446,43857518730,13596.1875,6516,331,164400.5557,2074.516,344951379699614492182,0.6815
1634,01/19/2020,166.94,109348255.65625,18254.597799254374,166.94,109348255.65625,615368,394379,85531007,20571,12.95,10370811614,9906843,43412027990,13748.5,6570,356,165779.1695,2068.051,324546950686489536079,0.6694
1635,01/20/2020,166.77,109361840.34375,18238.274114127187,166.77,109361840.34375,599266,373950,85591026,20165,13.06,9628463648,9661058,42650225159,13584.6875,6518,319,165912.961,2096.6620000000003,296585236361044914578,0.6826
1636,01/21/2020,169.36,109375552.84375,18523.8436296175,169.36,109375552.84375,558962,350193,85686102,18522,13.0,9526614167,9121042,40873614497,13712.5,6572,328,167454.6893,2096.824,274265211799812671335,0.6816
1637,01/22/2020,167.79,109389065.78125,18354.391347435936,167.79,109389065.78125,513767,336909,85779576,17212,13.12,9941370322,9863470,39338164434,13512.9375,6472,331,164662.2315,2091.256,252926557999242168524,0.6188
1638,01/23/2020,162.63,109402832.15625,17792.18259357094,162.63,109402832.15625,552533,349849,85832410,18583,12.95,8959850620,9459344,41185818136,13766.375,6575,358,166597.4955,2076.161,255821627561609085061,0.66
1639,01/24/2020,162.45,109416409.34375,17774.695697892188,162.45,109416409.34375,497135,367422,85878618,19244,13.03,8301467582,9936396,46759863029,13577.1875,6514,319,168238.2329,2127.292,251476247800749042199,0.7249
1640,01/25/2020,160.36,109430004.09375,17548.19545647375,160.36,109430004.09375,435515,297599,85940362,16540,13.14,7514852406,9756422,40730555496,13594.75,6491,356,165886.0094,2093.26,190131630760045877545,0.6455
1641,01/26/2020,167.72,109443571.90625,18355.87588011625,167.72,109443571.90625,428839,278438,85991072,16844,13.13,7320700832,9808373,41586553569,13567.8125,6495,337,163876.5952,2072.444,193430187633532204235,0.6549
1642,01/27/2020,169.95,109457250.03125,18602.259642810935,169.95,109457250.03125,476541,327636,86061339,17354,13.04,8606813919,9761536,41521814952,13678.125,6552,334,165508.1396,2076.663,234488606666572867434,0.6508
1643,01/28/2020,176.0,109470815.40625,19266.8635115,176.00,109470815.40625,526284,353829,86118682,19065,13.04,8449745457,9951316,46371586946,13565.375,6511,314,162239.478,2053.845,260539236794447465808,0.7185
1644,01/29/2020,173.55,109484503.46875,19001.03557700156,173.55,109484503.46875,551529,348115,86170432,19057,13.02,8556877569,9946217,47426312361,13688.0625,6551,341,166197.8155,2083.501,269412681400351914153,0.73
1645,01/30/2020,184.47,109498010.15625,20199.09793352344,184.47,109498010.15625,566052,392940,86226935,20606,13.2,9069894645,9943823,47878408557,13506.6875,6452,351,162017.7441,2057.6710000000003,309173777803327946057,0.7494
1646,01/31/2020,179.76,109511661.09375,19685.8161982125,179.76,109511661.09375,583358,444595,86280236,21319,13.09,8965856518,9965391,49581430718,13650.9375,6489,395,163956.052,2057.7870000000003,305322830233603414796,0.7702
1647,02/01/2020,183.66,109525186.65625,20115.395781286876,183.66,109525186.65625,545761,364269,86338783,18761,13.12,9214472279,9930662,43402240366,13525.5625,6488,321,161285.6779,2046.568,274201564397268291300,0.6752
1648,02/02/2020,188.39,109538830.46875,20636.02027200781,188.39,109538830.46875,530094,341383,86397336,17803,13.05,9053826022,9868597,40745352169,13643.8125,6537,333,166373.2284,2092.379,278102824245715154750,0.6339
1649,02/03/2020,189.77,109552494.59375,20789.776899055934,189.77,109552494.59375,621191,379943,86454012,20790,13.01,9835898300,9956843,46645792712,13664.125,6524,358,165951.0448,2083.431,322006416867693728429,0.7201
1650,02/04/2020,188.44,109566282.21875,20646.67022130125,188.44,109566282.21875,524476,314394,86502476,17656,12.99,11701932888,9976581,52543942279,13787.625,6566,386,169235.5531,2103.2729999999997,355728738231241354224,0.8044
1651,02/05/2020,203.85,109579851.96875,22337.852823829686,203.85,109579851.96875,610780,348390,86558449,20346,13.18,12407461484,9977132,53320740943,13569.75,6456,388,166350.6544,2100.0429999999997,438249561716445960044,0.831
1652,02/06/2020,212.88,109593538.46875,23330.2724692275,212.88,109593538.46875,606505,350457,86617011,20244,13.01,12978312165,9977475,54718275721,13686.5,6516,384,167236.1033,2094.087,485000880804140241293,0.8444
1653,02/07/2020,223.14,109607227.84375,24457.75682105437,223.14,109607227.84375,626252,372901,86685084,21437,13.07,13091705996,9980221,55664856425,13689.375,6509,394,166976.956,2089.933,487820303712308434203,0.8588
1654,02/08/2020,223.2,109620817.15625,24467.366389275,223.20,109620817.15625,661649,425339,86803773,21965,13.11,11679918227,9961106,50638732372,13589.3125,6467,381,169782.3201,2142.113,395374450026645634884,0.7884
1655,02/09/2020,228.6,109634383.90625,25062.42016096875,228.60,109634383.90625,628631,406996,86881871,20937,13.12,11228783936,9937905,46358212269,13566.75,6491,340,167141.6776,2114.045,368387263321108801497,0.722
1656,02/10/2020,223.11,109648114.90625,24463.590916733443,223.11,109648114.90625,668760,473775,86977221,21715,12.98,11353255565,9929364,47632129828,13731.0,6592,316,169133.583,2115.394,391843103633768313744,0.7312
1657,02/11/2020,237.8,109661783.59375,26077.57213859375,237.80,109661783.59375,709280,422894,87056863,23173,13.04,11193602823,9947387,48724997018,13668.6875,6534,355,171016.5903,2144.844,425574892389594585581,0.752
1658,02/12/2020,266.13,109675402.53125,29187.914875641556,266.13,109675402.53125,798162,518402,87160170,26521,13.16,12709993893,9980496,56289094698,13618.9375,6463,403,171999.2678,2164.395,591936372923839286175,0.875
1659,02/13/2020,268.56,109689032.03125,29458.0864423125,268.56,109689032.03125,764763,556180,87270503,25627,13.11,13279071654,9978918,54179307187,13629.5,6481,392,174669.8601,2195.763,542172018765112349556,0.8403
1660,02/14/2020,285.79,109702745.96875,31351.947770409064,285.79,109702745.96875,771827,600124,87340979,26041,13.07,12617650524,9971897,53460912407,13713.9375,6493,423,176201.7851,2201.248,523026622564163462556,0.8273
1661,02/15/2020,264.85,109716356.03125,29058.376894876557,264.85,109716356.03125,699151,435203,87434370,23067,13.14,13115693731,9968156,48166096713,13610.0625,6472,389,175960.8209,2215.86,498227329648677374399,0.7494
1662,02/16/2020,259.43,109730082.28125,28467.275246224686,259.43,109730082.28125,661490,394560,87495753,22163,12.99,12554000920,9967729,49972730590,13726.25,6552,364,177480.606,2217.224,593291085541228604323,0.7659
1663,02/17/2020,268.07,109743663.71875,29418.983933085314,268.07,109743663.71875,695366,450066,87569622,24138,13.16,11971133911,9969093,51027894563,13581.4375,6447,403,177058.5556,2233.264,480511082944346116929,0.7949
1664,02/18/2020,282.92,109757283.09375,31052.53053288375,282.92,109757283.09375,733983,443449,87659396,24219,13.07,11188045875,9926178,51074125685,13619.375,6480,386,178181.3898,2242.189,449144330931577270408,0.796
1665,02/19/2020,258.72,109771083.15625,28399.974634185,258.72,109771083.15625,695837,424145,87746345,23010,12.96,12083070512,9970671,52263860641,13800.0625,6557,401,186380.1308,2314.349,489254101198236910369,0.8012
1666,02/20/2020,257.7,109784662.59375,28291.50755040937,257.70,109784662.59375,689600,426777,87820716,23417,13.15,12008669668,9970635,51218580995,13579.4375,6480,363,179729.8399,2269.276,515092914963008369919,0.7938
1667,02/21/2020,265.6,109798226.96875,29162.409082899998,265.60,109798226.96875,670542,430391,87907979,22264,13.11,9495219870,9966697,48254040778,13564.375,6475,358,176910.3998,2236.947,342592641993057411347,0.7503
1668,02/22/2020,262.31,109811899.46875,28804.759349647808,262.31,109811899.46875,605859,369824,87994016,20004,13.11,10362297210,9942022,43294385821,13672.5,6528,360,181624.565,2278.218,306166021241011457852,0.6702
1669,02/23/2020,275.64,109825541.46875,30272.31225044625,275.64,109825541.46875,606290,316394,88064837,19887,13.05,12958605117,9935885,41634826292,13642.0,6532,340,180174.6165,2265.292,361721489920007189220,0.644
1670,02/24/2020,265.74,109839074.59375,29188.635682543125,265.74,109839074.59375,687702,394549,88138463,23637,13.11,12107326473,9971013,48768731117,13533.125,6481,334,182405.6804,2312.524,409279307851588279307,0.7564
1671,02/25/2020,246.84,109852601.84375,27116.01623911125,246.84,109852601.84375,670257,383983,88214624,24109,13.24,11691532540,9977258,51776497786,13527.25,6456,364,177630.0342,2250.328,475984157403945960606,0.8056
1672,02/26/2020,223.73,109866296.59375,24580.386536919686,223.73,109866296.59375,704929,430310,88315538,25491,13.01,14289989019,9973504,53781520866,13694.75,6528,372,179982.0467,2253.688,847851282585307035600,0.827
1673,02/27/2020,227.57,109879922.15625,25005.373885097808,227.57,109879922.15625,714482,412349,88412239,24706,13.09,11864912418,9977784,53104389866,13625.5625,6513,353,186077.8083,2341.556,546821348568420122157,0.8181
1674,02/28/2020,227.56,109893556.78125,25007.37778114125,227.56,109893556.78125,688694,407826,88555665,24027,13.1,11792525152,9971477,51685512448,13634.625,6501,374,181946.0373,2286.565,465487544160529956123,0.7998
1675,02/29/2020,217.68,109907159.53125,23924.5904867625,217.68,109907159.53125,620465,377592,88638052,20707,13.07,9999559185,9948025,44847191440,13602.75,6519,332,182091.2526,2296.407,326307046361614191847,0.6941
1676,03/01/2020,218.02,109920719.59375,23964.91528582937,218.02,109920719.59375,628500,370776,88748330,21400,13.1,10366775236,9955520,45349665461,13560.0625,6495,337,179991.3884,2276.238,344935625351164305094,0.7039
1677,03/02/2020,232.09,109934374.21875,25514.668912429686,232.09,109934374.21875,681477,403973,88839603,22782,13.05,10060971157,9951876,47440855618,13654.625,6533,350,178671.1802,2242.8,354488239421986571573,0.7319
1678,03/03/2020,223.77,109948060.84375,24603.077575005937,223.77,109948060.84375,661419,382499,88963678,22382,13.09,10710921879,9965313,48760549857,13686.625,6501,398,180471.7872,2260.1479999999997,373637412524880666596,0.7554
1679,03/04/2020,224.68,109961783.90625,24706.21360805625,224.68,109961783.90625,663966,394981,89056445,21477,13.01,10913931285,9964324,46260369304,13723.0625,6536,381,182760.3248,2282.853,377332309937586273061,0.7122
1680,03/05/2020,228.7,109975209.84375,25151.330491265624,228.70,109975209.84375,720114,463419,89140727,23417,13.31,11518999227,9938404,48766444005,13425.9375,6409,355,181102.9681,2313.32,434519240332865788649,0.7684
1681,03/06/2020,245.76,109988957.71875,27030.88624896,245.76,109988957.71875,676799,400702,89248201,22543,12.99,11201545592,9966210,49795124430,13747.875,6568,358,178353.2062,2224.909,401601683128802425996,0.763
1682,03/07/2020,237.78,110002635.71875,26156.42672120437,237.78,110002635.71875,630992,376415,89325947,20794,13.01,10988477092,9935053,44637125955,13678.0,6540,352,181256.3073,2272.279,369337932153508711158,0.6893
1683,03/08/2020,199.68,110016359.78125,21968.06672112,199.68,110016359.78125,662565,393864,89412955,23673,13.0,13029367486,9947318,50286308613,13724.0625,6552,365,185905.5478,2322.14,681288725196656320875,0.7731
1684,03/09/2020,203.08,110029876.28125,22344.86727519625,203.08,110029876.28125,784085,464016,89506586,27887,13.22,14200494445,9983841,56907992573,13516.5,6431,388,181825.015,2303.81,747922060454980881490,0.888
